id,url,reposted,poster,reposts,comments,creat_at,text
'3552052590145074,http://api.t.sina.com.cn/1248309894/statuses/3552052590145074,_Hazel_Yan,littleonewy,0,0,2013-03-04 08:59:54,配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉涛谈喂养#
'3552052578035202,http://api.t.sina.com.cn/2718926702/statuses/3552052578035202,_Hazel_Yan,化蝶妈妈,0,0,2013-03-04 08:59:50,在这风口浪尖上，您再发个关于奶粉必要性的微博吧@崔玉涛 //@hissy-柳宝妈:我看到评论有人问：奶粉是不是要喝到七岁[泪]，大嘴姚可以笑了 
'3552052330300226,http://api.t.sina.com.cn/1269319327/statuses/3552052330300226,_Hazel_Yan,暖暖小倩倩,0,0,2013-03-04 08:58:52,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552052149708408,http://api.t.sina.com.cn/2339859717/statuses/3552052149708408,_Hazel_Yan,蒲公英和棒棒糖,0,0,2013-03-04 08:58:09, @扑面-松香
'3552052040648366,http://api.t.sina.com.cn/3167809923/statuses/3552052040648366,_Hazel_Yan,_美__美,0,0,2013-03-04 08:57:43,崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。#崔玉涛
'3552052003353774,http://api.t.sina.com.cn/3037732662/statuses/3552052003353774,_Hazel_Yan,勾儿,0,0,2013-03-04 08:57:34,[鼓掌] //@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂
'3552051927393808,http://api.t.sina.com.cn/1910260980/statuses/3552051927393808,_Hazel_Yan,倚绮,0,1,2013-03-04 08:57:16,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。#崔玉#
'3552051579925755,http://api.t.sina.com.cn/1968277147/statuses/3552051579925755,_Hazel_Yan,童小宝_,0,0,2013-03-04 08:55:53, @激动的十月 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552051554295458,http://api.t.sina.com.cn/1842350107/statuses/3552051554295458,_Hazel_Yan,谢_夫人,0,1,2013-03-04 08:55:47, @璇子kiddier  //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚,每个阶段的奶粉可后延但不能提前用
'3552051210337259,http://api.t.sina.com.cn/2133049442/statuses/3552051210337259,_Hazel_Yan,马小梅子yanmei,0,0,2013-03-04 08:54:25,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552051143429482,http://api.t.sina.com.cn/2192037970/statuses/3552051143429482,_Hazel_Yan,宝宝小小熊Jasmine,0,0,2013-03-04 08:54:09,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552051029968962,http://api.t.sina.com.cn/1428392607/statuses/3552051029968962,_Hazel_Yan,静小妹_shamrock,0,2,2013-03-04 08:53:41,//@夏隆江: 老崔是为数不多没有脑残的儿科医生，奶粉公司凭空捏造的理论比医学界真实产生的认识还多，为了商业目的，它们无中生有，它们无理取闹！但可怕的是怎么会有那么多的盲从着，放弃了理性和思考，跟着群魔乱舞？不认自己的母亲，去找牛当妈妈，这是什么道理? //@崔玉涛:配方粉之所以分＂阶段＂
'3552050656838445,http://api.t.sina.com.cn/1872122043/statuses/3552050656838445,_Hazel_Yan,斯丟皮波伊,0,0,2013-03-04 08:52:13, @包包i //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552050644064298,http://api.t.sina.com.cn/1912666767/statuses/3552050644064298,_Hazel_Yan,我和两两and小梧桐,0,0,2013-03-04 08:52:10,//@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等
'3552050165878417,http://api.t.sina.com.cn/1426650525/statuses/3552050165878417,_Hazel_Yan,小飞象HJJ,2,1,2013-03-04 08:50:16,@Grace三岁半 //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚每个阶段的奶粉可后延但不能提前
'3552050157489048,http://api.t.sina.com.cn/1699408302/statuses/3552050157489048,_Hazel_Yan,淡定的很,1,0,2013-03-04 08:50:12,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552050144682471,http://api.t.sina.com.cn/3186498415/statuses/3552050144682471,_Hazel_Yan,越来越好yueyue,0,0,2013-03-04 08:50:11,[moc转发]@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养正常添加辅食，没必要添加＂伴侣＂等。
'3552050002961930,http://api.t.sina.com.cn/1908289557/statuses/3552050002961930,_Hazel_Yan,NightPoison,0,0,2013-03-04 08:49:37,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552049750388668,http://api.t.sina.com.cn/1878630192/statuses/3552049750388668,_Hazel_Yan,沫沫小姐快长大,0,6,2013-03-04 08:48:36,@暗黑芽菜包 //@崔玉涛: 益生元是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等
'3552049545494979,http://api.t.sina.com.cn/1846268331/statuses/3552049545494979,_Hazel_Yan,健康的开心的麻麻,0,0,2013-03-04 08:47:49,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552049490808275,http://api.t.sina.com.cn/1969837717/statuses/3552049490808275,_Hazel_Yan,mlivy,0,0,2013-03-04 08:47:34,崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用@metingz玖12
'3552049415305837,http://api.t.sina.com.cn/1858228924/statuses/3552049415305837,_Hazel_Yan,字塔姜,0,0,2013-03-04 08:47:17,我们在喝六个月的 奶粉最让人头痛[汗]//@小捣蛋他娘:我们1加还没上@橘子爱小橘子@崔玉涛:配方粉之所以不同阶段之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际没有太多科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段.不要过于机械地理解商家的分段标准。
'3552049230258236,http://api.t.sina.com.cn/3108143397/statuses/3552049230258236,_Hazel_Yan,hellenlwf,0,0,2013-03-04 08:46:31,//@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552049130217805,http://api.t.sina.com.cn/1787675925/statuses/3552049130217805,_Hazel_Yan,Cathy_婷婷V,0,0,2013-03-04 08:46:09,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂
'3552048966864356,http://api.t.sina.com.cn/2292011085/statuses/3552048966864356,_Hazel_Yan,梁-俊-威,0,0,2013-03-04 08:45:29,@田园小泥巴 
'3552048949706024,http://api.t.sina.com.cn/2825174880/statuses/3552048949706024,_Hazel_Yan,北北兔婴童馆,0,0,2013-03-04 08:45:27,崔医生也说了 每个阶段的奶粉可以延后，为什么不能提前？这就是要分段啊~哈哈随着宝宝的长大，辅食的添加（营养的增加），奶粉里营养成分就会相应的减少，宝宝奶粉到后面只能变成辅食。
'3552048891118421,http://api.t.sina.com.cn/2260694500/statuses/3552048891118421,_Hazel_Yan,伊-Spirit,0,3,2013-03-04 08:45:11, @深圳特仑苏 不用担心第一阶段的不能用了 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没太多科学依据。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械理解商家的分段标准。但每个阶段的奶粉可后延，不能提前用。
'3552048819673468,http://api.t.sina.com.cn/2340724563/statuses/3552048819673468,_Hazel_Yan,热情的Christina1989,0,0,2013-03-04 08:44:55,何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。#崔玉涛谈喂养#
'3552048773532904,http://api.t.sina.com.cn/3197845442/statuses/3552048773532904,_Hazel_Yan,lanyier0722,0,0,2013-03-04 08:44:43,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552048740349225,http://api.t.sina.com.cn/2785696587/statuses/3552048740349225,_Hazel_Yan,醉清风0324,0,0,2013-03-04 08:44:36, @清晨晨晨 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552048572192458,http://api.t.sina.com.cn/2196231185/statuses/3552048572192458,_Hazel_Yan,capitainLV,0,0,2013-03-04 08:43:55,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552048509050563,http://api.t.sina.com.cn/2104995674/statuses/3552048509050563,_Hazel_Yan,九重芸窗,0,0,2013-03-04 08:43:41,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552048152848489,http://api.t.sina.com.cn/2026399227/statuses/3552048152848489,_Hazel_Yan,iamcabbage,0,0,2013-03-04 08:42:16,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552048144458953,http://api.t.sina.com.cn/1866649080/statuses/3552048144458953,_Hazel_Yan,途中心情,0,2,2013-03-04 08:42:13, @木水之南  你转给爸叫妈看下   她经常说我们没给一一买清火宝  还给客人也说   好像我很不负责任似的   她认为的都是对的//@_Hazel_Yan:回复@崔玉涛:谢谢崔老师！因为听说喝奶粉容易上火，所以才要每天喝这种奶粉伴侣，降火，还有增加营养，我觉得不靠谱，可就是有人深信不已 //@崔玉涛:何为益生元？
'3552048005922818,http://api.t.sina.com.cn/1768063152/statuses/3552048005922818,_Hazel_Yan,廖lieu,0,0,2013-03-04 08:41:41,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552047956200029,http://api.t.sina.com.cn/1752417694/statuses/3552047956200029,_Hazel_Yan,小捣蛋他娘,1,3,2013-03-04 08:41:29,我们1加还没上@橘子爱小橘子@崔玉涛:配方粉之所以不同阶段之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际没有太多科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。必须清楚，每个阶段的奶粉可后延，不能提前用
'3552047821969552,http://api.t.sina.com.cn/2747602780/statuses/3552047821969552,_Hazel_Yan,心有福田,0,0,2013-03-04 08:40:57,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552047775586908,http://api.t.sina.com.cn/1888422035/statuses/3552047775586908,_Hazel_Yan,卡布xy,0,2,2013-03-04 08:40:46, @hopesiyu  //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552047704517712,http://api.t.sina.com.cn/2912197515/statuses/3552047704517712,_Hazel_Yan,DL-baby,0,0,2013-03-04 08:40:28,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552047603019236,http://api.t.sina.com.cn/1969131303/statuses/3552047603019236,_Hazel_Yan,向上的小满,0,0,2013-03-04 08:40:06,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552047561296422,http://api.t.sina.com.cn/1685028324/statuses/3552047561296422,_Hazel_Yan,番碱,0,0,2013-03-04 08:39:54,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552047519708748,http://api.t.sina.com.cn/3162350061/statuses/3552047519708748,_Hazel_Yan,hissy-柳宝妈,1,1,2013-03-04 08:39:45,我看到评论有人问：奶粉是不是要喝到七岁[泪]，大嘴姚可以笑了 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。
'3552047426846736,http://api.t.sina.com.cn/1458792957/statuses/3552047426846736,_Hazel_Yan,接近神的小猪,0,0,2013-03-04 08:39:23, @Ayuki花小菜 //@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长保证人体健康且不被肠道消化的物质。多指低聚的碳水化合物如低聚果糖低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等
'3552047356356300,http://api.t.sina.com.cn/1337932493/statuses/3552047356356300,_Hazel_Yan,三月二十二日晴,0,1,2013-03-04 08:39:05, @杨筱艳子 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延但不能提前用
'3552047087085650,http://api.t.sina.com.cn/1862449967/statuses/3552047087085650,_Hazel_Yan,旻齐,0,0,2013-03-04 08:38:02,@清和嘉悦 //@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552046688600872,http://api.t.sina.com.cn/1709977551/statuses/3552046688600872,_Hazel_Yan,luaiwanghua,0,0,2013-03-04 08:36:26,//@崔玉涛: 配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552046634868900,http://api.t.sina.com.cn/2237456622/statuses/3552046634868900,_Hazel_Yan,自由liii2的地盘,0,0,2013-03-04 08:36:14,支持母乳喂养！天然的才是最好的！//@夏隆江:老崔是为数不多没有脑残的儿科医生，奶粉公司凭空捏造的理论比医学界真实产生的认识还多，为了商业目的，它们无中生有，它们无理取闹！但可怕的是怎么会有那么多的盲从着，放弃了理性和思考，跟着群魔乱舞？不认自己的母亲，去找牛当妈妈，这是什么道理? 
'3552046600514567,http://api.t.sina.com.cn/1067844867/statuses/3552046600514567,_Hazel_Yan,哈皮20110423,0,0,2013-03-04 08:36:05,//@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等
'3552046571375491,http://api.t.sina.com.cn/1738545763/statuses/3552046571375491,_Hazel_Yan,我叫棉花糖le,1,0,2013-03-04 08:35:58, @Sean__Dong  //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延但不能提前
'3552046399725340,http://api.t.sina.com.cn/2278468027/statuses/3552046399725340,_Hazel_Yan,一起吧together-bar,0,0,2013-03-04 08:35:17,M和MS://@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552046349629511,http://api.t.sina.com.cn/1247725625/statuses/3552046349629511,_Hazel_Yan,Adele蛋酱,0,3,2013-03-04 08:35:06,@夸梅_勒布朗 不能提前 //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延
'3552046298504970,http://api.t.sina.com.cn/1656261262/statuses/3552046298504970,_Hazel_Yan,小吞小小吞,0,0,2013-03-04 08:34:54,夏老师说得好 //@夏隆江:老崔是为数不多没有脑残的儿科医生，奶粉公司凭空捏造的理论比医学界真实产生的认识还多，为了商业目的，它们无中生有，它们无理取闹！但可怕的是怎么会有那么多的盲从着，放弃了理性和思考，跟着群魔乱舞？不认自己的母亲，去找牛当妈妈，这是什么道理?
'3552046135700717,http://api.t.sina.com.cn/1866649080/statuses/3552046135700717,_Hazel_Yan,途中心情,0,0,2013-03-04 08:34:14, @木水之南@崔玉涛: 何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂
'3552046013496822,http://api.t.sina.com.cn/2122168290/statuses/3552046013496822,_Hazel_Yan,linda_moon,0,0,2013-03-04 08:33:46,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等
'3552045766568880,http://api.t.sina.com.cn/2688029781/statuses/3552045766568880,_Hazel_Yan,添美2011,0,0,2013-03-04 08:32:47,回复@IvonXiong:当然也是了。 //@IvonXiong:“每个阶段的奶粉可后延，但不能提前用”，那米粉呢？
'3552045732236619,http://api.t.sina.com.cn/1474697152/statuses/3552045732236619,_Hazel_Yan,me欣馨,0,0,2013-03-04 08:32:39, @燕子0317 @蓝雪兔子@崔玉涛:配方粉有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段奶粉可后延，但不能提前用
'3552045430712696,http://api.t.sina.com.cn/1855063902/statuses/3552045430712696,_Hazel_Yan,爆炎老白,1,0,2013-03-04 08:31:27, @小点侃侃  //@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用
'3552045036955829,http://api.t.sina.com.cn/1404185602/statuses/3552045036955829,_Hazel_Yan,我是四佰,0,0,2013-03-04 08:29:54,//@崔玉涛:配方粉之所以有不同＂阶段＂之分，是为了满足不同年龄婴幼儿生长发育需要，但分段的年龄界限实际上没有太多的科学依据，与商家营销关系较大。凭什么到了六个月就必须由一阶段换成二阶段...？不要过于机械地理解商家的分段标准。有一点必须清楚，每个阶段的奶粉可后延，但不能提前用。
'3552045019644069,http://api.t.sina.com.cn/1827339477/statuses/3552045019644069,_Hazel_Yan,李宣茉爱生活,0,0,2013-03-04 08:29:48,转发微博。
'3552044872611324,http://api.t.sina.com.cn/1733224720/statuses/3552044872611324,_Hazel_Yan,沙龙哥哥的老婆,0,0,2013-03-04 08:29:14,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
'3552044826471058,http://api.t.sina.com.cn/1972522923/statuses/3552044826471058,_Hazel_Yan,罗氏雷和雷罗氏,0,0,2013-03-04 08:29:03,//@夏隆江:老崔是为数不多没有脑残的儿科医生，奶粉公司凭空捏造的理论比医学界真实产生的认识还多，为了商业目的，它们无中生有，它们无理取闹！但可怕的是怎么会有那么多的盲从着，放弃了理性和思考，跟着群魔乱舞？不认自己的母亲，去找牛当妈妈，这是什么道理? //@崔玉涛:配方粉之所以有不同＂阶段
'3552044621160411,http://api.t.sina.com.cn/1686204432/statuses/3552044621160411,_Hazel_Yan,tfdniirdq,0,0,2013-03-04 08:28:14,//@崔玉涛:何为益生元？是一类能通过促进肠道正常菌群生长，保证人体健康，且不被肠道消化的物质。多指低聚的碳水化合物，如低聚果糖、低聚半乳糖等。从营养和医学角度，没有依据应给配方粉喂养儿提供助于奶粉消化吸收的伴侣性营养素。正常母乳\配方粉喂养，正常添加辅食，没必要添加＂伴侣＂等。
